Volume_Class 0 values,Estimateddensity_Class 0 values,Minimal_Class 0 values,Maximal_Class 0 values,Positivesurfacearea_Class 0 values,Negativesurfacearea_Class 0 values,Overallaveragevalue_Class 0 values,Positiveaveragevalue_Class 0 values,Negativeaveragevalue_Class 0 values,Overallvariance_Class 0 values,Positivevariance_Class 0 values,Negativevariance_Class 0 values,Balanceofcharges_Class 0 values,Product_Class 0 values,Molecularpolarityindex_Class 0 values,Nonpolarsurfacearea_Class 0 values,Polarsurfacearea_Class 0 values,Volume_Class 1 values,Estimateddensity_Class 1 values,Minimal_Class 1 values,Maximal_Class 1 values,Positivesurfacearea_Class 1 values,Negativesurfacearea_Class 1 values,Overallaveragevalue_Class 1 values,Positiveaveragevalue_Class 1 values,Negativeaveragevalue_Class 1 values,Overallvariance_Class 1 values,Positivevariance_Class 1 values,Negativevariance_Class 1 values,Balanceofcharges_Class 1 values,Product_Class 1 values,Molecularpolarityindex_Class 1 values,Nonpolarsurfacearea_Class 1 values,Polarsurfacearea_Class 1 values
3595.18961,1.6564,-76.40475,91.84607,897.36393,877.4413,0.00090693,0.02740827,-0.02619612,0.00107644,0.00058953,0.00048691,0.2477281,0.00026666,0.7295099,177.35,319.64,1755.26027,1.6038,-48.75495,78.87734,474.20744,417.77972,0.00255812,0.03512778,-0.03441059,0.00100466,0.00061338,0.00039127,0.23778131,0.00023889,0.94673489,54.93,194.85
2582.92307,1.7668,-45.49251,43.41581,693.14815,554.85988,0.00499453,0.03018297,-0.02647166,0.00035471,0.00018755,0.00016717,0.2491747,8.839e-05,0.77642065,55.91,293.57,1755.26027,1.6038,-48.75495,78.87734,474.20744,417.77972,0.00255812,0.03512778,-0.03441059,0.00100466,0.00061338,0.00039127,0.23778131,0.00023889,0.94673489,54.93,194.85
2789.2531,1.8133,-59.92174,100.61261,873.81424,494.04027,0.00999391,0.03575978,-0.03557846,0.00226026,0.00120346,0.0010568,0.24894757,0.00056269,0.97129115,154.91,228.13,3676.0187,1.5165,-91.65045,42.50716,956.07205,785.82421,-0.00306094,0.02338687,-0.03523865,0.00125925,0.0001553,0.00110396,0.10811631,0.00013615,0.78188049,161.04,326.74
3116.45938,1.7056,-55.4866,42.39114,739.67396,778.38936,0.00109778,0.02449311,-0.02113393,0.0005986,0.00025574,0.00034286,0.24470413,0.00014648,0.61962182,185.36,239.74,2288.26688,1.7978,-65.3812,38.75679,644.88405,508.82297,0.00139818,0.02276223,-0.02567868,0.00086706,0.00024111,0.00062595,0.20075144,0.00017406,0.6543925,139.67,183.4
2930.94588,1.6456,-52.65501,44.22042,857.50506,541.77752,0.00778429,0.02907089,-0.02590733,0.00091056,0.00031415,0.00059641,0.22597582,0.00020576,0.7577287,151.35,240.49,2682.8093,1.8409,-61.86986,95.4153,692.80084,586.20912,0.00546406,0.03591707,-0.03052629,0.00145148,0.00095009,0.00050139,0.22610919,0.00032819,0.91012041,121.6,236.56
2476.32526,1.757,-56.99681,31.52968,675.55222,570.10053,-0.00131121,0.01857603,-0.02487701,0.00053361,0.00013449,0.00039913,0.18851225,0.00010059,0.58395125,146.16,202.66,3271.02634,1.379,-52.02186,38.89693,959.0173,550.00484,0.00390123,0.02235501,-0.02827575,0.00074464,0.00016178,0.00058286,0.17005494,0.00012663,0.66703221,150.36,272.2
2483.84,1.923,-50.51031,35.91474,689.57969,563.30619,0.00173955,0.02089111,-0.02170512,0.0004572,0.00018125,0.00027595,0.23927375,0.0001094,0.57843494,135.86,214.98,2561.51961,1.4933,-48.46455,31.75993,702.73258,528.26141,-0.00032235,0.02002171,-0.02738553,0.00061712,0.00016017,0.00045695,0.1921808,0.0001186,0.63080825,141.33,203.38
3862.9621,1.5766,-57.74872,63.17137,975.72846,828.29577,0.0025987,0.02580723,-0.02474084,0.00078253,0.00030491,0.00047762,0.23782192,0.0001861,0.68892717,200.31,304.87,2445.15155,1.3856,-54.87973,26.53671,608.54805,556.88466,-0.00167037,0.01767965,-0.02281554,0.00049498,0.00011469,0.00038028,0.17802179,8.812e-05,0.54786742,153.88,172.47
3254.33928,1.8153,-41.08148,58.47602,778.63017,797.39133,0.00204382,0.02269691,-0.01812334,0.00046456,0.00022076,0.0002438,0.24938499,0.00011585,0.55464702,210.44,230.89,2445.15155,1.3856,-54.87973,26.53671,608.54805,556.88466,-0.00167037,0.01767965,-0.02281554,0.00049498,0.00011469,0.00038028,0.17802179,8.812e-05,0.54786742,153.88,172.47
2618.19512,1.8246,-50.96723,41.08047,615.06369,696.32616,0.00041942,0.03069295,-0.02632113,0.00051824,0.00022726,0.00029098,0.246221,0.0001276,0.77203011,73.79,293.44,3058.74116,1.4633,-55.87635,40.60599,819.91998,649.61687,-0.00118228,0.02244011,-0.03099751,0.00053249,0.00016234,0.00037015,0.21192103,0.00011285,0.71356292,119.41,292.1
2230.67325,1.7343,-54.88075,52.34843,607.99342,508.00877,-0.00085465,0.01793029,-0.02333678,0.00061166,0.00014933,0.00046232,0.18453969,0.00011287,0.55487667,150.83,161.68,3501.19894,1.5874,-59.73817,79.27069,955.48195,704.55693,0.00250053,0.02766003,-0.03161942,0.00127721,0.00045274,0.00082448,0.22882174,0.00029225,0.79839513,179.3,285.56
2169.02164,1.6132,-43.29699,49.70798,678.97686,460.87236,0.00857375,0.03274118,-0.02703074,0.0005314,0.00025511,0.00027629,0.24960296,0.00013264,0.82810479,61.33,257.86,2875.6931,1.5369,-42.59988,55.73483,688.57683,703.78034,0.0015223,0.0207435,-0.01728367,0.00037706,0.00024,0.00013706,0.23136625,8.724e-05,0.51687187,188.88,201.02
1791.66557,1.9337,-42.77249,73.87695,484.84979,428.36498,0.0009352,0.02381426,-0.02496073,0.0005866,0.00039708,0.00018952,0.21869793,0.00012829,0.66265271,87.62,168.11,2875.6931,1.5369,-42.59988,55.73483,688.57683,703.78034,0.0015223,0.0207435,-0.01728367,0.00037706,0.00024,0.00013706,0.23136625,8.724e-05,0.51687187,188.88,201.02
2831.6519,1.8336,-40.78636,74.39854,772.92836,639.66261,0.00271074,0.02606323,-0.02550695,0.00088288,0.00046366,0.00041922,0.24936672,0.00022016,0.70236197,162.58,232.98,3431.51888,1.4776,-58.83108,43.12917,851.1728,777.25026,0.00187537,0.02444733,-0.02284337,0.00065038,0.00024998,0.00040041,0.2366261,0.0001539,0.64441337,184.56,271.45
3102.29892,1.6917,-46.34659,57.31306,750.06439,758.13071,0.00133721,0.02049201,-0.01761379,0.00058352,0.000295,0.00028852,0.24996921,0.00014586,0.51824629,233.59,188.75,3431.51888,1.4776,-58.83108,43.12917,851.1728,777.25026,0.00187537,0.02444733,-0.02284337,0.00065038,0.00024998,0.00040041,0.2366261,0.0001539,0.64441337,184.56,271.45
2770.96513,1.6553,-44.91423,49.19415,762.11935,574.86775,0.00393373,0.01872557,-0.01567626,0.00039029,0.00015292,0.00023737,0.2382973,9.301e-05,0.47387125,202.06,172.33,2428.51493,1.5241,-44.06417,33.68825,614.60045,593.45977,-0.00087486,0.02019454,-0.02269482,0.00040857,0.00018053,0.00022804,0.24661931,0.00010076,0.58294408,142.21,196.08
1235.80485,2.3038,-51.52719,94.36743,458.028,227.79841,0.00672687,0.0285255,-0.03710302,0.00173891,0.00101124,0.00072767,0.24335143,0.00042317,0.85374454,81.02,111.03,2428.51493,1.5241,-44.06417,33.68825,614.60045,593.45977,-0.00087486,0.02019454,-0.02269482,0.00040857,0.00018053,0.00022804,0.24661931,0.00010076,0.58294408,142.21,196.08
2040.6515,1.7747,-48.33146,30.10926,543.73797,488.41943,0.00084803,0.02888134,-0.03036035,0.00032866,0.00013521,0.00019345,0.24214799,7.958e-05,0.80494563,40.3,248.73,3365.46934,1.3935,-53.35398,72.02654,1019.5941,573.07219,0.00107816,0.01983635,-0.03229587,0.00104998,0.00037534,0.00067465,0.22968484,0.00024116,0.66176791,235.63,210.36
2308.43647,1.8214,-46.01989,77.27265,527.06828,649.83189,0.00219776,0.02816669,-0.01886523,0.00082689,0.00059394,0.00023295,0.20235221,0.00016732,0.62670093,156.98,172.58,3346.89898,1.6457,-77.0312,76.62498,1021.97735,630.33109,0.00055641,0.02558024,-0.04001559,0.00123857,0.0003874,0.00085116,0.21494949,0.00026623,0.84592333,153.95,308.75
3289.40996,1.8014,-47.41057,46.79131,739.12021,870.90183,0.00058736,0.02185654,-0.01746344,0.00050846,0.00027848,0.00022998,0.2477254,0.00012596,0.53008329,234.4,216.45,3359.00581,1.4294,-61.09564,45.69053,925.57616,648.15077,0.0014717,0.02331492,-0.02972099,0.00085072,0.00020219,0.00064853,0.18118083,0.00015413,0.70622533,158.7,281.99
2570.65328,1.8933,-42.55331,79.30684,855.77616,435.27189,0.00950208,0.02788035,-0.02663093,0.00097202,0.0005235,0.00044852,0.24851212,0.00024156,0.74720052,139.5,222.03,3359.00581,1.4294,-61.09564,45.69053,925.57616,648.15077,0.0014717,0.02331492,-0.02972099,0.00085072,0.00020219,0.00064853,0.18118083,0.00015413,0.70622533,158.7,281.99
3334.04047,1.5643,-64.71846,55.99951,880.75522,677.74437,0.00328499,0.02718655,-0.02777601,0.00105884,0.00034628,0.00071256,0.22008408,0.00023303,0.74675898,174.35,262.07,3359.00581,1.4294,-61.09564,45.69053,925.57616,648.15077,0.0014717,0.02331492,-0.02972099,0.00085072,0.00020219,0.00064853,0.18118083,0.00015413,0.70622533,158.7,281.99
2508.03102,1.8419,-53.03714,52.56716,669.25594,578.48804,0.00185358,0.01891723,-0.01788746,0.00041711,0.00018098,0.00023613,0.24562967,0.00010245,0.50177245,167.28,182.13,3359.00581,1.4294,-61.09564,45.69053,925.57616,648.15077,0.0014717,0.02331492,-0.02972099,0.00085072,0.00020219,0.00064853,0.18118083,0.00015413,0.70622533,158.7,281.99
1950.86962,1.8965,-37.25384,60.84741,518.0598,534.19815,0.00596912,0.03308511,-0.02032768,0.00066281,0.00044962,0.00021319,0.21818797,0.00014462,0.72405583,99.91,194.75,3359.00581,1.4294,-61.09564,45.69053,925.57616,648.15077,0.0014717,0.02331492,-0.02972099,0.00085072,0.00020219,0.00064853,0.18118083,0.00015413,0.70622533,158.7,281.99
2510.67748,1.6705,-53.55463,76.16671,608.10434,674.14009,0.00106676,0.02658465,-0.02195151,0.00097458,0.00058569,0.00038889,0.23980617,0.00023371,0.65712154,168.87,190.2,2205.87356,1.5358,-60.50592,76.92685,523.86279,579.09437,-0.00122906,0.03011954,-0.02958776,0.00132187,0.00059717,0.0007247,0.24767311,0.00032739,0.81199686,115.0,193.86
2331.69085,1.7169,-47.89198,80.08604,592.73388,596.30078,0.00461117,0.03186093,-0.0224756,0.00105666,0.00071592,0.00034074,0.21848296,0.00023086,0.73890301,138.57,194.4,4061.25929,1.4155,-57.84069,59.26392,910.19635,956.05379,-0.00157923,0.0214411,-0.02349537,0.00070052,0.00026573,0.00043479,0.23543853,0.00016493,0.61207851,231.49,291.12
2827.39445,1.7428,-46.42071,72.38509,725.17839,709.20127,0.00401737,0.02534217,-0.01778784,0.00075324,0.00052121,0.00023203,0.21315429,0.00016056,0.58795847,209.52,192.15,3936.96284,1.5755,-66.53802,66.21582,1005.77651,882.6018,0.00025293,0.02762653,-0.03094089,0.00100572,0.00028982,0.00071589,0.20513111,0.0002063,0.79390888,180.93,347.87
2464.6858,1.8562,-52.18638,58.29879,695.70293,492.52809,0.00586972,0.03028101,-0.02861157,0.0007364,0.00027224,0.00046416,0.23301858,0.0001716,0.80515816,93.47,239.27,3936.96284,1.5755,-66.53802,66.21582,1005.77651,882.6018,0.00025293,0.02762653,-0.03094089,0.00100572,0.00028982,0.00071589,0.20513111,0.0002063,0.79390888,180.93,347.87
2549.6239,1.7461,-43.54798,80.62734,644.13379,635.33347,0.00272284,0.02920242,-0.02412352,0.00102186,0.00067017,0.00035169,0.22571625,0.00023065,0.72601159,142.6,215.69,3426.15661,1.4342,-55.31047,34.01885,1000.43218,635.64131,0.00253575,0.02347668,-0.03042307,0.00072148,0.00014176,0.00057973,0.15787533,0.0001139,0.71227069,139.45,318.7
2829.7175,1.7555,-57.91346,66.91325,658.94635,744.21117,-0.00047066,0.02720689,-0.02497718,0.00087604,0.00044216,0.00043388,0.24997763,0.00021899,0.70815684,156.81,236.11,3426.15661,1.4342,-55.31047,34.01885,1000.43218,635.64131,0.00253575,0.02347668,-0.03042307,0.00072148,0.00014176,0.00057973,0.15787533,0.0001139,0.71227069,139.45,318.7
6511.31806,1.7557,-72.53009,48.96832,1424.85272,1407.47492,0.00194842,0.02252458,-0.0188818,0.00072225,0.00028725,0.000435,0.23953725,0.00017301,0.56366656,400.84,392.3,3426.15661,1.4342,-55.31047,34.01885,1000.43218,635.64131,0.00253575,0.02347668,-0.03042307,0.00072148,0.00014176,0.00057973,0.15787533,0.0001139,0.71227069,139.45,318.7
2154.19252,1.8532,-34.80546,34.46997,533.00763,567.33549,0.00104053,0.02098127,-0.01769365,0.00022176,0.00013534,8.642e-05,0.237831,5.274e-05,0.52480359,120.56,187.57,3445.14728,1.3092,-57.12782,28.48476,990.56699,636.86627,0.00020079,0.01635652,-0.02492746,0.00069011,0.00014651,0.00054361,0.16722391,0.0001154,0.53635272,239.06,216.67
2468.92737,1.7305,-48.30395,56.27513,601.40546,581.52171,0.00208577,0.02562543,-0.02225878,0.00060054,0.00034371,0.00025683,0.24476789,0.00014699,0.65226772,128.32,202.93,3788.35206,1.4568,-65.68608,61.00638,816.98804,988.85938,-0.00208829,0.02680278,-0.02595788,0.00080466,0.00031084,0.00049382,0.2370724,0.00019076,0.71675122,179.62,326.07
2884.12202,1.7886,-56.87418,90.41321,773.55616,642.33633,0.00124361,0.02797577,-0.03094952,0.00136438,0.0007091,0.00065529,0.24961111,0.00034057,0.79796962,159.95,236.54,3461.60155,1.5698,-47.26887,45.88328,895.77905,635.06111,0.00194731,0.02233855,-0.02681535,0.00072224,0.00023328,0.00048896,0.21866961,0.00015793,0.65839917,181.58,247.1
2826.56239,1.7376,-78.43443,49.95466,826.5765,612.2482,0.00266022,0.02864546,-0.03242161,0.001469,0.00039071,0.00107828,0.19523166,0.00028679,0.82320656,162.4,240.51,3146.22355,1.5224,-55.28038,66.22317,827.73321,691.01436,0.00269947,0.02962495,-0.02955328,0.00090477,0.00039781,0.00050696,0.24636204,0.0002229,0.80524855,136.33,288.96
2774.10096,1.7117,-38.54847,72.02657,633.72022,762.23449,0.00264412,0.02700469,-0.01760921,0.00059537,0.00046636,0.00012901,0.16973268,0.00010105,0.59523448,180.89,210.02,2088.75115,1.5005,-66.25699,72.74518,638.64748,442.26495,0.00578744,0.03374071,-0.03457815,0.00131726,0.00064416,0.00067309,0.24987941,0.00032916,0.92745539,82.41,220.27
2532.07967,1.7758,-50.62643,59.44214,738.08335,514.1042,0.0045997,0.02281949,-0.0215579,0.00067972,0.00023287,0.00044685,0.22522502,0.00015309,0.60685538,160.17,190.48,2088.75115,1.5005,-66.25699,72.74518,638.64748,442.26495,0.00578744,0.03374071,-0.03457815,0.00131726,0.00064416,0.00067309,0.24987941,0.00032916,0.92745539,82.41,220.27
2967.40896,1.6895,-54.52652,64.90657,729.56215,675.53243,-0.00282793,0.01811849,-0.02544967,0.00071295,0.0002689,0.00044405,0.23491141,0.00016748,0.58893945,192.87,200.6,2088.75115,1.5005,-66.25699,72.74518,638.64748,442.26495,0.00578744,0.03374071,-0.03457815,0.00131726,0.00064416,0.00067309,0.24987941,0.00032916,0.92745539,82.41,220.27
1632.09688,1.9647,-47.4338,71.20703,368.12341,487.29323,0.00039834,0.0246596,-0.01792972,0.0008577,0.00059865,0.00025905,0.21080918,0.00018081,0.56670106,128.13,111.41,2563.35215,1.2957,-55.86845,37.94547,683.48374,512.97439,-7.433e-05,0.01737761,-0.02332718,0.00051137,0.00014355,0.00036782,0.20191512,0.00010325,0.54228085,161.98,173.06
2548.38454,1.813,-49.58582,53.21871,753.41356,497.37132,0.00425833,0.02302934,-0.02417583,0.00093366,0.00030688,0.00062678,0.2206499,0.00020601,0.6390658,176.32,173.93,3142.61892,1.4636,-37.99002,41.08983,893.5908,636.03237,0.00229245,0.01832546,-0.02023306,0.00037474,0.00014138,0.00023336,0.23493661,8.804e-05,0.52024525,205.67,222.67
1991.15269,1.7346,-50.00677,60.79052,501.65413,503.80543,0.00093145,0.02167027,-0.01971881,0.00061622,0.00026323,0.00035298,0.24469662,0.00015079,0.56307025,135.56,145.99,2374.25421,1.3373,-53.93319,51.65169,642.50639,516.40602,0.00242287,0.02011475,-0.01958915,0.00053918,0.00020731,0.00033187,0.23665841,0.0001276,0.54097717,156.49,168.04
2775.29004,1.673,-59.30197,44.49688,675.9614,559.46748,0.00253322,0.0301001,-0.03077371,0.00070437,0.00022664,0.00047772,0.21823415,0.00015372,0.82736615,74.7,271.26,2374.25421,1.3373,-53.93319,51.65169,642.50639,516.40602,0.00242287,0.02011475,-0.01958915,0.00053918,0.00020731,0.00033187,0.23665841,0.0001276,0.54097717,156.49,168.04
3127.28363,1.6496,-83.19004,74.50979,938.74718,573.79127,0.00877918,0.03285601,-0.03061153,0.00156446,0.00054667,0.00101779,0.22732852,0.00035565,0.87088811,152.81,270.74,2374.25421,1.3373,-53.93319,51.65169,642.50639,516.40602,0.00242287,0.02011475,-0.01958915,0.00053918,0.00020731,0.00033187,0.23665841,0.0001276,0.54097717,156.49,168.04
3203.14268,1.6037,-53.37017,32.29272,933.29455,604.69988,0.00564517,0.02285096,-0.02091027,0.00054139,0.00016796,0.00037343,0.21398985,0.00011585,0.60104303,182.92,247.76,4500.45834,1.4134,-47.5639,27.22457,1080.46384,969.76785,-0.00043064,0.01701297,-0.01986539,0.00032185,9.672e-05,0.00022514,0.21019763,6.765e-05,0.49966032,267.01,307.12
2616.37254,1.8343,-49.5551,27.0896,701.18832,572.41643,-0.00049108,0.02304511,-0.02932202,0.00050892,0.00010397,0.00040496,0.16255705,8.273e-05,0.70385619,94.86,261.79,3179.52083,1.5889,-45.58867,77.45899,747.26491,775.70228,0.00622153,0.03309687,-0.01966856,0.00078507,0.00055083,0.00023424,0.20934553,0.00016435,0.71449869,161.51,264.96
3365.57652,1.4998,-51.80652,32.39692,1045.75855,521.09033,0.00559761,0.01751862,-0.01832626,0.00050321,0.00012579,0.00037742,0.18748719,9.435e-05,0.48401478,247.18,191.58,3026.71315,1.5902,-47.40032,37.12833,899.41259,564.90574,-0.00134428,0.01773522,-0.03172165,0.00079998,0.00019356,0.00060642,0.18341445,0.00014673,0.6294242,210.73,199.32
2148.36805,1.7695,-43.97835,63.85059,433.56463,598.83036,0.00051067,0.02434742,-0.01674759,0.00059286,0.0004189,0.00017396,0.20732447,0.00012291,0.54257354,140.91,148.19,3026.71315,1.5902,-47.40032,37.12833,899.41259,564.90574,-0.00134428,0.01773522,-0.03172165,0.00079998,0.00019356,0.00060642,0.18341445,0.00014673,0.6294242,210.73,199.32
2260.61024,1.7213,-55.21494,87.80647,584.89393,465.40857,0.00636418,0.0399759,-0.03587676,0.00099071,0.00059485,0.00039586,0.23991435,0.00023769,1.03837271,43.81,250.3,2441.44995,1.4198,-37.3567,30.86693,682.41563,536.06713,0.00172745,0.01687362,-0.01755368,0.00022219,0.00011137,0.00011083,0.24999854,5.555e-05,0.46729581,166.67,174.54
3199.92119,1.7206,-52.63903,77.35878,794.15223,818.54597,0.00105057,0.02919509,-0.02625521,0.00113592,0.00059233,0.00054359,0.24953976,0.00028346,0.75383465,187.49,264.11,3577.70242,1.5328,-49.66905,69.525,898.80671,793.56953,0.00306088,0.02325366,-0.01980971,0.00072411,0.00038746,0.00033664,0.24876855,0.00018013,0.58882057,230.44,243.48
2621.81228,1.7323,-60.48466,61.13378,678.87815,519.73486,0.00208069,0.03116641,-0.03591111,0.00089229,0.00033732,0.00055496,0.23512678,0.0002098,0.90406486,62.64,273.01,4703.76698,1.4143,-52.62027,61.67367,1108.49576,853.76542,0.0012734,0.01857059,-0.02118461,0.00048978,0.0001769,0.00031288,0.23073102,0.00011301,0.5362801,254.0,295.49
2391.57148,1.7443,-49.48286,70.60457,499.5867,671.97033,0.00058384,0.02377014,-0.01665437,0.00077036,0.000501,0.00026936,0.22739724,0.00017518,0.53575796,187.49,140.58,3609.88869,1.4855,-49.72826,77.39014,924.85744,776.82695,0.00068264,0.02586305,-0.0292961,0.00088426,0.00039128,0.00049297,0.24669359,0.00021814,0.74641515,167.11,309.41
2993.11494,1.5888,-48.98142,24.36272,840.25894,587.54855,0.00276339,0.01742738,-0.01820772,0.00037885,9.8e-05,0.00028086,0.19175694,7.265e-05,0.48296112,195.96,203.87,2279.77799,1.437,-47.90351,85.7761,578.44728,566.56557,0.00331636,0.03211258,-0.02608376,0.00120745,0.00078104,0.00042642,0.22843625,0.00027583,0.79265274,118.09,202.55
1557.62436,2.245,-47.33564,72.88845,368.355,448.22483,0.00432655,0.03408244,-0.02012709,0.00113619,0.0007908,0.00034539,0.2115794,0.00024039,0.71898673,113.47,115.2,5526.37298,1.3257,-55.06117,59.56018,1344.50981,1161.67209,4.823e-05,0.01972077,-0.02272061,0.00064745,0.00027275,0.00037471,0.24379995,0.00015785,0.57446673,338.74,363.06
1788.72109,1.9246,-41.51881,82.77068,464.51518,442.38277,0.00242413,0.02238393,-0.01853425,0.00092025,0.00066469,0.00025557,0.20058827,0.00018459,0.55799848,134.7,119.26,2919.59815,1.5715,-49.92647,27.18783,842.70462,547.40369,-0.00136,0.01928114,-0.03313616,0.00071652,0.00013166,0.00058486,0.14998209,0.00010747,0.67312912,158.17,231.1
2502.1309,1.721,-68.74861,74.96171,611.95313,648.4953,-0.00162227,0.02628383,-0.02795588,0.00124428,0.00060435,0.00063993,0.24979556,0.00031081,0.7386283,147.59,205.37,2919.59815,1.5715,-49.92647,27.18783,842.70462,547.40369,-0.00136,0.01928114,-0.03313616,0.00071652,0.00013166,0.00058486,0.14998209,0.00010747,0.67312912,158.17,231.1
2709.70825,1.8044,-50.3504,36.56151,690.98331,641.78123,0.00190409,0.02559043,-0.02359816,0.00071535,0.00026303,0.00045233,0.23249396,0.00016632,0.67024557,160.23,212.98,2316.73195,1.6867,-54.89468,36.58311,655.47754,476.46343,0.00431921,0.02800303,-0.02826297,0.00073724,0.00023682,0.00050042,0.21803828,0.00016075,0.76497854,98.41,218.57
3027.77355,1.6113,-57.66056,62.38066,746.91495,741.2616,0.00286042,0.02467251,-0.01911802,0.00096964,0.00052833,0.00044131,0.24798622,0.00024046,0.59608762,229.79,186.94,3765.27679,1.466,-47.68045,61.73642,922.79112,886.38007,-0.00203829,0.02071545,-0.02572672,0.00062762,0.00025386,0.00037376,0.24087673,0.00015118,0.63050556,207.26,299.36
2228.83899,1.7911,-49.67996,54.86656,556.25745,540.8266,0.00120145,0.02502221,-0.02329897,0.00054054,0.00022119,0.00031936,0.24175408,0.00013068,0.65777283,97.27,209.94,2915.06889,1.4409,-64.37548,51.78494,781.55955,619.80764,0.0016858,0.02283506,-0.02498281,0.00087712,0.00024646,0.00063066,0.20203289,0.00017721,0.64722225,177.54,214.88
2335.66035,1.6613,-56.29245,78.7978,629.33885,535.19531,0.00489079,0.02844523,-0.02280699,0.00122717,0.00069166,0.00053551,0.245952,0.00030183,0.70352345,164.21,161.9,3521.9305,1.5812,-56.79052,64.26053,1067.91113,646.18128,0.00271409,0.02321072,-0.03115964,0.00096925,0.00030658,0.00066267,0.2162581,0.00020961,0.71313742,206.14,273.85
3413.21596,1.6869,-64.88218,78.69604,814.8199,910.27888,0.00237525,0.03309094,-0.02511935,0.00105997,0.00063022,0.00042975,0.24105829,0.00025551,0.78598978,170.94,312.14,1906.62372,1.4061,-54.7871,63.74079,507.69232,494.0061,0.00031632,0.0254247,-0.02548767,0.0007892,0.00031748,0.00047172,0.2404499,0.00018976,0.69268627,104.78,175.72
2133.97539,1.755,-39.58068,46.71833,638.08329,507.87834,0.00283144,0.02225143,-0.02156726,0.00040671,0.00019609,0.00021062,0.24968067,0.00010155,0.59724122,124.9,196.0,1906.62372,1.4061,-54.7871,63.74079,507.69232,494.0061,0.00031632,0.0254247,-0.02548767,0.0007892,0.00031748,0.00047172,0.2404499,0.00018976,0.69268627,104.78,175.72
2186.49426,1.631,-69.94584,82.15146,613.73595,501.42845,0.00242434,0.03103236,-0.03259118,0.00153494,0.00066846,0.00086648,0.24583942,0.00037735,0.86350643,116.4,195.87,1906.62372,1.4061,-54.7871,63.74079,507.69232,494.0061,0.00031632,0.0254247,-0.02548767,0.0007892,0.00031748,0.00047172,0.2404499,0.00018976,0.69268627,104.78,175.72
2547.83297,1.4709,-58.8383,24.45489,678.42089,573.53337,-0.00120856,0.01729836,-0.02310001,0.00055118,9.581e-05,0.00045538,0.1436057,7.915e-05,0.54303468,163.46,187.13,3048.92001,1.2954,-55.11539,30.07992,883.92766,552.71695,0.0015989,0.0185333,-0.02548329,0.00049368,0.00014459,0.00034909,0.20710185,0.00010224,0.57707596,181.19,221.11
2930.1297,1.5239,-75.5876,85.42951,933.20266,474.76332,0.00234598,0.02857489,-0.04920999,0.00143073,0.00050822,0.00092252,0.2290368,0.00032769,0.9669022,109.66,284.61,2614.10814,1.8465,-48.51548,76.54585,687.92402,617.65784,0.00392913,0.02461871,-0.01911415,0.00093546,0.00053394,0.00040153,0.24499128,0.00022918,0.59904654,209.68,155.92
3278.7229,1.3653,-54.46778,36.5442,820.46425,758.16986,-0.00186211,0.02284381,-0.02859796,0.00066558,0.00019191,0.00047367,0.20519718,0.00013657,0.69681145,157.58,284.48,2614.10814,1.8465,-48.51548,76.54585,687.92402,617.65784,0.00392913,0.02461871,-0.01911415,0.00093546,0.00053394,0.00040153,0.24499128,0.00022918,0.59904654,209.68,155.92
2727.76664,1.5642,-46.78541,41.33057,697.43099,687.47649,0.00031062,0.02932012,-0.02911892,0.0006205,0.00023824,0.00038226,0.23653217,0.00014677,0.79512321,102.65,285.17,3238.43162,1.3304,-42.48317,24.7625,939.96052,629.64222,-0.0002979,0.01174396,-0.01827458,0.00031357,5.959e-05,0.00025398,0.15392547,4.827e-05,0.39085623,297.46,142.07
2904.20134,1.4812,-82.61937,78.61845,825.18674,581.0165,0.00090542,0.02505494,-0.03339284,0.00150165,0.00042836,0.0010733,0.20388523,0.00030616,0.77552442,155.51,238.27,3786.94807,1.5771,-65.93423,82.91477,1041.06946,768.43761,0.00672637,0.03545407,-0.03219356,0.00141244,0.00067976,0.00073269,0.24964895,0.00035261,0.92707661,145.62,361.09
2651.87957,1.4382,-59.18557,70.90617,634.97894,694.21011,-0.00381007,0.02401307,-0.0292593,0.00109371,0.00054932,0.00054439,0.2499949,0.00027342,0.72798822,158.73,213.48,3786.94807,1.5771,-65.93423,82.91477,1041.06946,768.43761,0.00672637,0.03545407,-0.03219356,0.00141244,0.00067976,0.00073269,0.24964895,0.00035261,0.92707661,145.62,361.09
2437.26678,1.4268,-55.25197,68.34989,680.13903,550.8057,-0.00010523,0.02292377,-0.02854162,0.00076563,0.00036284,0.00040279,0.24931915,0.00019089,0.69219136,132.66,212.04,2284.37971,1.6887,-46.51072,67.75024,648.0752,525.83407,0.00161393,0.02534271,-0.02763111,0.00086435,0.00040742,0.00045693,0.24917976,0.00021538,0.71750334,141.01,187.72
2370.85781,1.3392,-46.08651,60.83845,652.04356,519.20701,0.00287804,0.02299156,-0.02238142,0.00055645,0.00026523,0.00029122,0.24945453,0.00013881,0.61827216,133.1,194.89,2095.88483,1.4614,-58.62159,38.05483,596.39061,436.50332,-0.00088723,0.01508823,-0.02271436,0.00078715,0.00011995,0.0006672,0.12916046,0.00010167,0.49826911,176.49,112.75
